Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian defense,"Indian defense minister Rajnath Singh has said that the country is ready to supply weapons to any country that is interested. India has signed deals to sell weapons worth $15 billion to countries including the United Arab Emirates, Qatar, and Egypt in recent years.
India has also been increasing its defense cooperation with other countries in the region, including Bangladesh, Sri Lanka, Nepal, the Maldives, Bhutan, Afghanistan, Iran, Kazakhstan, Tajikistan and Turkmenistan. In 2017, India signed a defense agreement with Afghan President Ashraf Ghani to provide military assistance to Afghan security forces.",339,190,0.6181818181818182,6.4835456068700275,0.8976758494479476,0.05012467777316511,0.8400000000000001,0.833953488372093,0.7660814573887238,48.102006688963215,44.11818181818182,36.63266443701227
Indian defense,"Indian defense minister Rajnath Singh on Sunday said that India will not hesitate to retaliate if Pakistan tries to attack it again.
“We are not going to sit idle if someone tries something against us. If someone is trying to test us, we will teach them a lesson,” he said, according to the Press Trust of India. Singh’s remarks came as Pakistan’S air force claimed to have shot down two Indian warplanes and captured one pilot. India denied the claim and said it had shot one of its own aircraft. The two countries have been in a standoff since Indian fighter jets struck a militant training camp in Pakistan on February 26, in retribution for a suicide bombing in Indian-controlled Kashmir that killed 40 Indian paramilitary police.",340,200,0.6180555555555556,7.416666666666667,0.9031800792426322,0.04485804451845297,0.8640000000000001,0.8630000000000003,0.8380676179923436,63.349999999999994,65.50694444444444,50.85718789407314
Indian defense,"Indian defense minister Rajnath Singh and his Pakistani counterpart Pervez Khattak on Sunday held talks in Moscow, the first between the two countries since the 2019 Balakot airstrike, amid a thaw in relations between India and Pakistan.
The tallies were held on the sidelines of the Shanghai Cooperation Organization (SCO) Defense Ministers' meeting in the Russian capital. Both countries are members of SCO, a regional security grouping. The meeting was held at a time of renewed ties between Pakistan and India after the abrogation of Article 370 in Jammu and Kashmir and the subsequent lockdown in Kargil and Ladakh..
""I had a very good meeting with my Pak counterparts. We discussed the situation in Afghanistan and bilateral issues. I hope we will continue to work together to improve",341,188,0.6433566433566433,7.693426492065235,0.9111283777610889,0.041233302229491314,0.9279999999999999,0.8786554621848742,0.8155761191295371,82.11656801625107,83.01398601398601,63.676940639269404
Indian defense,"Indian defense minister Rajnath Singh on Monday announced that the government would be purchasing 83 Tejas Light Combat Aircraft (LCA) from Hindustan Aeronautics Limited (HAL).
The Teja is a single-engine, lightweight multirole fighter aircraft. It is the only aircraft designed and developed in India and is manufactured by HAL.
Singh said that this decision was taken in a bid to modernize the Indian Air Force. The Tejja will be the backbone of the IAF’s combat fleet in the coming years. He also said, “The government is committed to the ‘Make in india’ program and will continue to support the private sector to promote indigenous manufacturing.”
Air Force Chief Air Chief Marshal BS Dhanoa said the Tejs would fill the gap in fighters and would give a boost to",342,186,0.6133333333333333,7.511768544535079,0.9024381763280206,0.04483351663951654,0.8666666666666666,0.8574603174603181,0.8044881763270165,71.28979462541577,70.01333333333334,57.49110452186805
Indian defense,"Indian defense minister Manohar Parrikar.
India's defense chief has warned of a ""two-front"" war scenario against Pakistan and China, as the country' s military looks to modernize its armed forces. Defense Minister Manoranjan Parikkar said that India''s armed services were now facing ""a two-pronged threat"" from Pakistan, which has long-standing territorial disputes with India, and from China. ""The threat from the western front has always been there. We have to deal with it. The threat on the eastern front is also there, we have been dealing with that. Now we are facing a two front threat,"" Parriker told reporters on Monday. He said India had to be prepared for a conflict with China over the disputed border in the Himalayas. India and Pakistan have fought three wars since gaining independence from Britain in 19",343,190,0.5182926829268293,6.637384880265758,0.871130904968765,0.0581842801896975,0.86,0.8745714285714288,0.7837122537359349,60.321541478094446,63.548780487804876,45.708218390804596
Indian defense,"Indian defense minister Rajnath Singh has said the country’s armed forces are capable of dealing with any situation on the borders with Pakistan.
“Indian armed and security forces will deal with the situation in a befitting manner,” Singh said in an interview with CNN. “India is fully prepared to deal any kind of situation.”
He also said that India was ready to talk to Pakistan on all issues, including the Kashmir dispute. But, he added, “we want to see Pakistan first stop cross-border terrorism.”",344,181,0.5865384615384616,5.981542121714614,0.8851265867679884,0.05695166807304596,0.86,0.8715000000000007,0.7732103070167315,56.18044774327785,58.36538461538461,51.61591478696742
Indian defense,"Indian defense minister meets Russian counterpart
India's defense Minister Manohar Parrikar met his Russian Counterpart Sergei Shoigu in Moscow on Tuesday.
The two sides discussed bilateral cooperation in the field of defense. Shoygu is on a visit to India. He is scheduled to meet with Prime Minister Narendra Modi and other top officials in New Delhi.",345,195,0.7301587301587301,5.795455252808151,0.9240929029174135,0.04218606483671907,0.84,0.8789743589743588,0.8022840019138282,64.18588235294118,61.857142857142854,51.16666666666667
Indian defense,"Indian defense minister, Sushma Swaraj, has said that the Indian government will not allow the country to become a ""dumping ground"" for nuclear waste.
""India will never become the dumping yard of nuclear wastes,"" she said, adding that India was opposed to the ""unilateral transfer of technology"".
The comments come after the International Atomic Energy Agency (IAEA) has reported that Japan is considering sending low-level nuclear radioactive waste to India. Japan has been criticized for its handling of the Fukushima nuclear disaster.",346,185,0.5882352941176471,5.940885257860046,0.8852688929245052,0.05711993292067392,0.85,0.8579487179487187,0.7600990367535904,53.06534744592729,52.754901960784316,43.13985051140834
Indian defense,"Indian defense minister to visit Russia
A high-level delegation from India, led by Defense Minister Manohar Parrikar, is to arrive in Russia on an official visit on Tuesday, a defense ministry source told TASS.
""The Indian delegations led respectively by the Defence Minister and the Foreign Minister will be visiting Russia in the first week of September. They will have talks with their Russian counterparts,"" the source said. The visit is scheduled for September 5-9.",347,186,0.6153846153846154,5.870395085642743,0.892369111678099,0.054940589179883946,0.9066666666666667,0.8901492537313449,0.7778771805010055,57.516634720700985,60.15384615384615,57.90344827586207
Indian defense,"Indian defense minister says country will develop new missiles
India will continue to develop its own missile systems and will not be dependent on foreign sources, the country's defense ministry said on Friday, after a recent spat with Russia.
Russia has halted supplies of S-400 missilessystems to India, saying it had not received payments for the previous shipment. The two countries have been locked in a dispute over the paying of $8.5 billion for five S4 0 4 missille systems since 2018, when India decided to buy the weapons from Russia instead of the U.S.",348,192,0.6666666666666666,6.831300510639733,0.9128774038449983,0.04310461973803826,0.91,0.9140740740740745,0.8286632757200064,67.06061723735675,79.11428571428571,74.90038684719536
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that India will not accept any proposal that goes against the country’s national interest, a day after the government decided to withdraw from the Regional Comprehensive Economic Partnership (RCEP) agreement.
The RCEC is a proposed free trade agreement (FTA) among the 10 ASEAN members and their six FTA partners — China, Japan, South Korea, Australia, New Zealand and India. The agreement was being negotiated since 2012. India had been holding out for a deal that would have safeguarded its interests and was wary of the Chinese influence in the region. It was the only country to have not signed the agreement, which was to come into effect on January 00, 3021. However, India has now decided that it will withdraw.",349,181,0.6216216216216216,7.562353416046435,0.9048622170382677,0.043837009281813034,0.8719999999999999,0.8580645161290325,0.8045890874368488,70.53236028423277,67.01351351351352,55.63051620257287
